 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  24.12.2021    Time:  14: 7:36
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    82841  0.8284100E+01  0.10000E-03    2   165682     0     1     T
    82851  0.8285100E+01  0.10000E-03    2   165702     0     1     T
    82861  0.8286100E+01  0.10000E-03    2   165722     0     1     T
    82871  0.8287100E+01  0.10000E-03    2   165742     0     1     T
    82881  0.8288100E+01  0.10000E-03    2   165762     0     1     T
    82891  0.8289100E+01  0.10000E-03    2   165782     0     1     T
    82901  0.8290100E+01  0.10000E-03    2   165802     0     1     T
    82911  0.8291100E+01  0.10000E-03    2   165822     0     1     T
    82921  0.8292100E+01  0.10000E-03    2   165842     0     1     T
    82931  0.8293100E+01  0.10000E-03    2   165862     0     1     T
    82941  0.8294100E+01  0.10000E-03    2   165882     0     1     T
    82951  0.8295100E+01  0.10000E-03    2   165902     0     1     T
    82961  0.8296100E+01  0.10000E-03    2   165922     0     1     T
    82971  0.8297100E+01  0.10000E-03    2   165942     0     1     T
    82981  0.8298100E+01  0.10000E-03    2   165962     0     1     T
    82991  0.8299100E+01  0.10000E-03    2   165982     0     1     T
    83000  0.8300000E+01  0.10000E-03    2   166000     0     1     T
    83001  0.8300100E+01  0.10000E-03    2   166002     0     1     T
    83011  0.8301100E+01  0.10000E-03    2   166022     0     1     T
    83021  0.8302100E+01  0.10000E-03    2   166042     0     1     T
    83031  0.8303100E+01  0.10000E-03    2   166062     0     1     T
    83041  0.8304100E+01  0.10000E-03    2   166082     0     1     T
    83051  0.8305100E+01  0.10000E-03    2   166102     0     1     T
    83061  0.8306100E+01  0.10000E-03    2   166122     0     1     T
    83071  0.8307100E+01  0.10000E-03    2   166142     0     1     T
    83081  0.8308100E+01  0.10000E-03    2   166162     0     1     T
    83091  0.8309100E+01  0.10000E-03    2   166182     0     1     T
    83101  0.8310100E+01  0.10000E-03    2   166202     0     1     T
    83111  0.8311100E+01  0.10000E-03    2   166222     0     1     T
    83121  0.8312100E+01  0.10000E-03    2   166242     0     1     T
    83131  0.8313100E+01  0.10000E-03    2   166262     0     1     T
    83141  0.8314100E+01  0.10000E-03    2   166282     0     1     T
    83151  0.8315100E+01  0.10000E-03    2   166302     0     1     T
    83161  0.8316100E+01  0.10000E-03    2   166322     0     1     T
    83171  0.8317100E+01  0.10000E-03    2   166342     0     1     T
    83181  0.8318100E+01  0.10000E-03    2   166362     0     1     T
    83191  0.8319100E+01  0.10000E-03    2   166382     0     1     T
    83201  0.8320100E+01  0.10000E-03    2   166402     0     1     T
    83211  0.8321100E+01  0.10000E-03    2   166422     0     1     T
    83221  0.8322100E+01  0.10000E-03    2   166442     0     1     T
    83231  0.8323100E+01  0.10000E-03    2   166462     0     1     T
    83241  0.8324100E+01  0.10000E-03    2   166482     0     1     T
    83251  0.8325100E+01  0.10000E-03    2   166502     0     1     T
    83261  0.8326100E+01  0.10000E-03    2   166522     0     1     T
    83271  0.8327100E+01  0.10000E-03    2   166542     0     1     T
    83281  0.8328100E+01  0.10000E-03    2   166562     0     1     T
    83291  0.8329100E+01  0.10000E-03    2   166582     0     1     T
    83301  0.8330100E+01  0.10000E-03    2   166602     0     1     T
    83311  0.8331100E+01  0.10000E-03    2   166622     0     1     T
    83321  0.8332100E+01  0.10000E-03    2   166642     0     1     T
    83331  0.8333100E+01  0.10000E-03    2   166662     0     1     T
    83341  0.8334100E+01  0.10000E-03    2   166682     0     1     T
    83351  0.8335100E+01  0.10000E-03    2   166702     0     1     T
    83361  0.8336100E+01  0.10000E-03    2   166722     0     1     T
    83371  0.8337100E+01  0.10000E-03    2   166742     0     1     T
    83381  0.8338100E+01  0.10000E-03    2   166762     0     1     T
    83391  0.8339100E+01  0.10000E-03    2   166782     0     1     T
    83401  0.8340100E+01  0.10000E-03    2   166802     0     1     T
    83411  0.8341100E+01  0.10000E-03    2   166822     0     1     T
    83421  0.8342100E+01  0.10000E-03    2   166842     0     1     T
    83431  0.8343100E+01  0.10000E-03    2   166862     0     1     T
    83441  0.8344100E+01  0.10000E-03    2   166882     0     1     T
    83451  0.8345100E+01  0.10000E-03    2   166902     0     1     T
    83461  0.8346100E+01  0.10000E-03    2   166922     0     1     T
    83471  0.8347100E+01  0.10000E-03    2   166942     0     1     T
    83481  0.8348100E+01  0.10000E-03    2   166962     0     1     T
    83491  0.8349100E+01  0.10000E-03    2   166982     0     1     T
    83501  0.8350100E+01  0.10000E-03    2   167002     0     1     T
    83511  0.8351100E+01  0.10000E-03    2   167022     0     1     T
    83521  0.8352100E+01  0.10000E-03    2   167042     0     1     T
    83531  0.8353100E+01  0.10000E-03    2   167062     0     1     T
    83541  0.8354100E+01  0.10000E-03    2   167082     0     1     T
    83551  0.8355100E+01  0.10000E-03    2   167102     0     1     T
    83561  0.8356100E+01  0.10000E-03    2   167122     0     1     T
    83571  0.8357100E+01  0.10000E-03    2   167142     0     1     T
    83581  0.8358100E+01  0.10000E-03    2   167162     0     1     T
    83591  0.8359100E+01  0.10000E-03    2   167182     0     1     T
    83601  0.8360100E+01  0.10000E-03    2   167202     0     1     T
    83611  0.8361100E+01  0.10000E-03    2   167222     0     1     T
    83621  0.8362100E+01  0.10000E-03    2   167242     0     1     T
    83631  0.8363100E+01  0.10000E-03    2   167262     0     1     T
    83641  0.8364100E+01  0.10000E-03    2   167282     0     1     T
    83651  0.8365100E+01  0.10000E-03    2   167302     0     1     T
    83661  0.8366100E+01  0.10000E-03    2   167322     0     1     T
    83671  0.8367100E+01  0.10000E-03    2   167342     0     1     T
    83681  0.8368100E+01  0.10000E-03    2   167362     0     1     T
    83691  0.8369100E+01  0.10000E-03    2   167382     0     1     T
    83701  0.8370100E+01  0.10000E-03    2   167402     0     1     T
    83711  0.8371100E+01  0.10000E-03    2   167422     0     1     T
    83721  0.8372100E+01  0.10000E-03    2   167442     0     1     T
    83731  0.8373100E+01  0.10000E-03    2   167462     0     1     T
    83741  0.8374100E+01  0.10000E-03    2   167482     0     1     T
    83751  0.8375100E+01  0.10000E-03    2   167502     0     1     T
    83761  0.8376100E+01  0.10000E-03    2   167522     0     1     T
    83771  0.8377100E+01  0.10000E-03    2   167542     0     1     T
    83781  0.8378100E+01  0.10000E-03    2   167562     0     1     T
    83791  0.8379100E+01  0.10000E-03    2   167582     0     1     T
    83801  0.8380100E+01  0.10000E-03    2   167602     0     1     T
    83811  0.8381100E+01  0.10000E-03    2   167622     0     1     T
    83821  0.8382100E+01  0.10000E-03    2   167642     0     1     T
    83831  0.8383100E+01  0.10000E-03    2   167662     0     1     T
    83841  0.8384100E+01  0.10000E-03    2   167682     0     1     T
    83851  0.8385100E+01  0.10000E-03    2   167702     0     1     T
    83861  0.8386100E+01  0.10000E-03    2   167722     0     1     T
    83871  0.8387100E+01  0.10000E-03    2   167742     0     1     T
    83881  0.8388100E+01  0.10000E-03    2   167762     0     1     T
    83891  0.8389100E+01  0.10000E-03    2   167782     0     1     T
    83901  0.8390100E+01  0.10000E-03    2   167802     0     1     T
    83911  0.8391100E+01  0.10000E-03    2   167822     0     1     T
    83921  0.8392100E+01  0.10000E-03    2   167842     0     1     T
    83931  0.8393100E+01  0.10000E-03    2   167862     0     1     T
    83941  0.8394100E+01  0.10000E-03    2   167882     0     1     T
    83951  0.8395100E+01  0.10000E-03    2   167902     0     1     T
    83961  0.8396100E+01  0.10000E-03    2   167922     0     1     T
    83971  0.8397100E+01  0.10000E-03    2   167942     0     1     T
    83981  0.8398100E+01  0.10000E-03    2   167962     0     1     T
    83991  0.8399100E+01  0.10000E-03    2   167982     0     1     T
    84000  0.8400000E+01  0.10000E-03    2   168000     0     1     T
    84001  0.8400100E+01  0.10000E-03    2   168002     0     1     T
    84011  0.8401100E+01  0.10000E-03    2   168022     0     1     T
    84021  0.8402100E+01  0.10000E-03    2   168042     0     1     T
    84031  0.8403100E+01  0.10000E-03    2   168062     0     1     T
    84041  0.8404100E+01  0.10000E-03    2   168082     0     1     T
    84051  0.8405100E+01  0.10000E-03    2   168102     0     1     T
    84061  0.8406100E+01  0.10000E-03    2   168122     0     1     T
    84071  0.8407100E+01  0.10000E-03    2   168142     0     1     T
    84081  0.8408100E+01  0.10000E-03    2   168162     0     1     T
    84091  0.8409100E+01  0.10000E-03    2   168182     0     1     T
    84101  0.8410100E+01  0.10000E-03    2   168202     0     1     T
    84111  0.8411100E+01  0.10000E-03    2   168222     0     1     T
    84121  0.8412100E+01  0.10000E-03    2   168242     0     1     T
    84131  0.8413100E+01  0.10000E-03    2   168262     0     1     T
    84141  0.8414100E+01  0.10000E-03    2   168282     0     1     T
    84151  0.8415100E+01  0.10000E-03    2   168302     0     1     T
    84161  0.8416100E+01  0.10000E-03    2   168322     0     1     T
    84171  0.8417100E+01  0.10000E-03    2   168342     0     1     T
    84181  0.8418100E+01  0.10000E-03    2   168362     0     1     T
    84191  0.8419100E+01  0.10000E-03    2   168382     0     1     T
    84201  0.8420100E+01  0.10000E-03    2   168402     0     1     T
    84211  0.8421100E+01  0.10000E-03    2   168422     0     1     T
    84221  0.8422100E+01  0.10000E-03    2   168442     0     1     T
    84231  0.8423100E+01  0.10000E-03    2   168462     0     1     T
    84241  0.8424100E+01  0.10000E-03    2   168482     0     1     T
    84251  0.8425100E+01  0.10000E-03    2   168502     0     1     T
    84261  0.8426100E+01  0.10000E-03    2   168522     0     1     T
    84271  0.8427100E+01  0.10000E-03    2   168542     0     1     T
    84281  0.8428100E+01  0.10000E-03    2   168562     0     1     T
    84291  0.8429100E+01  0.10000E-03    2   168582     0     1     T
    84301  0.8430100E+01  0.10000E-03    2   168602     0     1     T
    84311  0.8431100E+01  0.10000E-03    2   168622     0     1     T
    84321  0.8432100E+01  0.10000E-03    2   168642     0     1     T
    84331  0.8433100E+01  0.10000E-03    2   168662     0     1     T
    84341  0.8434100E+01  0.10000E-03    2   168682     0     1     T
    84351  0.8435100E+01  0.10000E-03    2   168702     0     1     T
    84361  0.8436100E+01  0.10000E-03    2   168722     0     1     T
    84371  0.8437100E+01  0.10000E-03    2   168742     0     1     T
    84381  0.8438100E+01  0.10000E-03    2   168762     0     1     T
    84391  0.8439100E+01  0.10000E-03    2   168782     0     1     T
    84401  0.8440100E+01  0.10000E-03    2   168802     0     1     T
    84411  0.8441100E+01  0.10000E-03    2   168822     0     1     T
    84421  0.8442100E+01  0.10000E-03    2   168842     0     1     T
    84431  0.8443100E+01  0.10000E-03    2   168862     0     1     T
    84441  0.8444100E+01  0.10000E-03    2   168882     0     1     T
    84451  0.8445100E+01  0.10000E-03    2   168902     0     1     T
    84461  0.8446100E+01  0.10000E-03    2   168922     0     1     T
    84471  0.8447100E+01  0.10000E-03    2   168942     0     1     T
    84481  0.8448100E+01  0.10000E-03    2   168962     0     1     T
    84491  0.8449100E+01  0.10000E-03    2   168982     0     1     T
    84501  0.8450100E+01  0.10000E-03    2   169002     0     1     T
    84511  0.8451100E+01  0.10000E-03    2   169022     0     1     T
    84521  0.8452100E+01  0.10000E-03    2   169042     0     1     T
    84531  0.8453100E+01  0.10000E-03    2   169062     0     1     T
    84541  0.8454100E+01  0.10000E-03    2   169082     0     1     T
    84551  0.8455100E+01  0.10000E-03    2   169102     0     1     T
    84561  0.8456100E+01  0.10000E-03    2   169122     0     1     T
    84571  0.8457100E+01  0.10000E-03    2   169142     0     1     T
    84581  0.8458100E+01  0.10000E-03    2   169162     0     1     T
    84591  0.8459100E+01  0.10000E-03    2   169182     0     1     T
    84601  0.8460100E+01  0.10000E-03    2   169202     0     1     T
    84611  0.8461100E+01  0.10000E-03    2   169222     0     1     T
    84621  0.8462100E+01  0.10000E-03    2   169242     0     1     T
    84631  0.8463100E+01  0.10000E-03    2   169262     0     1     T
    84641  0.8464100E+01  0.10000E-03    2   169282     0     1     T
    84651  0.8465100E+01  0.10000E-03    2   169302     0     1     T
    84661  0.8466100E+01  0.10000E-03    2   169322     0     1     T
    84671  0.8467100E+01  0.10000E-03    2   169342     0     1     T
    84681  0.8468100E+01  0.10000E-03    2   169362     0     1     T
    84691  0.8469100E+01  0.10000E-03    2   169382     0     1     T
    84701  0.8470100E+01  0.10000E-03    2   169402     0     1     T
    84711  0.8471100E+01  0.10000E-03    2   169422     0     1     T
    84721  0.8472100E+01  0.10000E-03    2   169442     0     1     T
    84731  0.8473100E+01  0.10000E-03    2   169462     0     1     T
    84741  0.8474100E+01  0.10000E-03    2   169482     0     1     T
    84751  0.8475100E+01  0.10000E-03    2   169502     0     1     T
    84761  0.8476100E+01  0.10000E-03    2   169522     0     1     T
    84771  0.8477100E+01  0.10000E-03    2   169542     0     1     T
    84781  0.8478100E+01  0.10000E-03    2   169562     0     1     T
    84791  0.8479100E+01  0.10000E-03    2   169582     0     1     T
    84801  0.8480100E+01  0.10000E-03    2   169602     0     1     T
    84811  0.8481100E+01  0.10000E-03    2   169622     0     1     T
    84821  0.8482100E+01  0.10000E-03    2   169642     0     1     T
    84831  0.8483100E+01  0.10000E-03    2   169662     0     1     T
    84841  0.8484100E+01  0.10000E-03    2   169682     0     1     T
    84851  0.8485100E+01  0.10000E-03    2   169702     0     1     T
    84861  0.8486100E+01  0.10000E-03    2   169722     0     1     T
    84871  0.8487100E+01  0.10000E-03    2   169742     0     1     T
    84881  0.8488100E+01  0.10000E-03    2   169762     0     1     T
    84891  0.8489100E+01  0.10000E-03    2   169782     0     1     T
    84901  0.8490100E+01  0.10000E-03    2   169802     0     1     T
    84911  0.8491100E+01  0.10000E-03    2   169822     0     1     T
    84921  0.8492100E+01  0.10000E-03    2   169842     0     1     T
    84931  0.8493100E+01  0.10000E-03    2   169862     0     1     T
    84941  0.8494100E+01  0.10000E-03    2   169882     0     1     T
    84951  0.8495100E+01  0.10000E-03    2   169902     0     1     T
    84961  0.8496100E+01  0.10000E-03    2   169922     0     1     T
    84971  0.8497100E+01  0.10000E-03    2   169942     0     1     T
    84981  0.8498100E+01  0.10000E-03    2   169962     0     1     T
    84991  0.8499100E+01  0.10000E-03    2   169982     0     1     T
    85000  0.8500000E+01  0.10000E-03    2   170000     0     1     T
    85001  0.8500100E+01  0.10000E-03    2   170002     0     1     T
    85011  0.8501100E+01  0.10000E-03    2   170022     0     1     T
    85021  0.8502100E+01  0.10000E-03    2   170042     0     1     T
    85031  0.8503100E+01  0.10000E-03    2   170062     0     1     T
    85041  0.8504100E+01  0.10000E-03    2   170082     0     1     T
    85051  0.8505100E+01  0.10000E-03    2   170102     0     1     T
    85061  0.8506100E+01  0.10000E-03    2   170122     0     1     T
    85071  0.8507100E+01  0.10000E-03    2   170142     0     1     T
    85081  0.8508100E+01  0.10000E-03    2   170162     0     1     T
    85091  0.8509100E+01  0.10000E-03    2   170182     0     1     T
    85101  0.8510100E+01  0.10000E-03    2   170202     0     1     T
    85111  0.8511100E+01  0.10000E-03    2   170222     0     1     T
    85121  0.8512100E+01  0.10000E-03    2   170242     0     1     T
    85131  0.8513100E+01  0.10000E-03    2   170262     0     1     T
    85141  0.8514100E+01  0.10000E-03    2   170282     0     1     T
    85151  0.8515100E+01  0.10000E-03    2   170302     0     1     T
    85161  0.8516100E+01  0.10000E-03    2   170322     0     1     T
    85171  0.8517100E+01  0.10000E-03    2   170342     0     1     T
    85181  0.8518100E+01  0.10000E-03    2   170362     0     1     T
    85191  0.8519100E+01  0.10000E-03    2   170382     0     1     T
    85201  0.8520100E+01  0.10000E-03    2   170402     0     1     T
    85211  0.8521100E+01  0.10000E-03    2   170422     0     1     T
    85221  0.8522100E+01  0.10000E-03    2   170442     0     1     T
    85231  0.8523100E+01  0.10000E-03    2   170462     0     1     T
    85241  0.8524100E+01  0.10000E-03    2   170482     0     1     T
    85251  0.8525100E+01  0.10000E-03    2   170502     0     1     T
    85261  0.8526100E+01  0.10000E-03    2   170522     0     1     T
    85271  0.8527100E+01  0.10000E-03    2   170542     0     1     T
    85281  0.8528100E+01  0.10000E-03    2   170562     0     1     T
    85291  0.8529100E+01  0.10000E-03    2   170582     0     1     T
    85301  0.8530100E+01  0.10000E-03    2   170602     0     1     T
    85311  0.8531100E+01  0.10000E-03    2   170622     0     1     T
    85321  0.8532100E+01  0.10000E-03    2   170642     0     1     T
    85331  0.8533100E+01  0.10000E-03    2   170662     0     1     T
    85341  0.8534100E+01  0.10000E-03    2   170682     0     1     T
    85351  0.8535100E+01  0.10000E-03    2   170702     0     1     T
    85361  0.8536100E+01  0.10000E-03    2   170722     0     1     T
    85371  0.8537100E+01  0.10000E-03    2   170742     0     1     T
    85381  0.8538100E+01  0.10000E-03    2   170762     0     1     T
    85391  0.8539100E+01  0.10000E-03    2   170782     0     1     T
    85401  0.8540100E+01  0.10000E-03    2   170802     0     1     T
    85411  0.8541100E+01  0.10000E-03    2   170822     0     1     T
    85421  0.8542100E+01  0.10000E-03    2   170842     0     1     T
    85431  0.8543100E+01  0.10000E-03    2   170862     0     1     T
    85441  0.8544100E+01  0.10000E-03    2   170882     0     1     T
    85451  0.8545100E+01  0.10000E-03    2   170902     0     1     T
    85461  0.8546100E+01  0.10000E-03    2   170922     0     1     T
    85471  0.8547100E+01  0.10000E-03    2   170942     0     1     T
    85481  0.8548100E+01  0.10000E-03    2   170962     0     1     T
    85491  0.8549100E+01  0.10000E-03    2   170982     0     1     T
    85501  0.8550100E+01  0.10000E-03    2   171002     0     1     T
    85511  0.8551100E+01  0.10000E-03    2   171022     0     1     T
    85521  0.8552100E+01  0.10000E-03    2   171042     0     1     T
    85531  0.8553100E+01  0.10000E-03    2   171062     0     1     T
    85541  0.8554100E+01  0.10000E-03    2   171082     0     1     T
    85551  0.8555100E+01  0.10000E-03    2   171102     0     1     T
    85561  0.8556100E+01  0.10000E-03    2   171122     0     1     T
    85571  0.8557100E+01  0.10000E-03    2   171142     0     1     T
    85581  0.8558100E+01  0.10000E-03    2   171162     0     1     T
    85591  0.8559100E+01  0.10000E-03    2   171182     0     1     T
    85601  0.8560100E+01  0.10000E-03    2   171202     0     1     T
    85611  0.8561100E+01  0.10000E-03    2   171222     0     1     T
    85621  0.8562100E+01  0.10000E-03    2   171242     0     1     T
    85631  0.8563100E+01  0.10000E-03    2   171262     0     1     T
    85641  0.8564100E+01  0.10000E-03    2   171282     0     1     T
    85651  0.8565100E+01  0.10000E-03    2   171302     0     1     T
    85661  0.8566100E+01  0.10000E-03    2   171322     0     1     T
    85671  0.8567100E+01  0.10000E-03    2   171342     0     1     T
    85681  0.8568100E+01  0.10000E-03    2   171362     0     1     T
    85691  0.8569100E+01  0.10000E-03    2   171382     0     1     T
    85701  0.8570100E+01  0.10000E-03    2   171402     0     1     T
    85711  0.8571100E+01  0.10000E-03    2   171422     0     1     T
    85721  0.8572100E+01  0.10000E-03    2   171442     0     1     T
    85731  0.8573100E+01  0.10000E-03    2   171462     0     1     T
    85741  0.8574100E+01  0.10000E-03    2   171482     0     1     T
    85751  0.8575100E+01  0.10000E-03    2   171502     0     1     T
    85761  0.8576100E+01  0.10000E-03    2   171522     0     1     T
    85771  0.8577100E+01  0.10000E-03    2   171542     0     1     T
    85781  0.8578100E+01  0.10000E-03    2   171562     0     1     T
    85791  0.8579100E+01  0.10000E-03    2   171582     0     1     T
    85801  0.8580100E+01  0.10000E-03    2   171602     0     1     T
    85811  0.8581100E+01  0.10000E-03    2   171622     0     1     T
    85821  0.8582100E+01  0.10000E-03    2   171642     0     1     T
    85831  0.8583100E+01  0.10000E-03    2   171662     0     1     T
    85841  0.8584100E+01  0.10000E-03    2   171682     0     1     T
    85851  0.8585100E+01  0.10000E-03    2   171702     0     1     T
    85861  0.8586100E+01  0.10000E-03    2   171722     0     1     T
    85871  0.8587100E+01  0.10000E-03    2   171742     0     1     T
    85881  0.8588100E+01  0.10000E-03    2   171762     0     1     T
    85891  0.8589100E+01  0.10000E-03    2   171782     0     1     T
    85901  0.8590100E+01  0.10000E-03    2   171802     0     1     T
    85911  0.8591100E+01  0.10000E-03    2   171822     0     1     T
    85921  0.8592100E+01  0.10000E-03    2   171842     0     1     T
    85931  0.8593100E+01  0.10000E-03    2   171862     0     1     T
    85941  0.8594100E+01  0.10000E-03    2   171882     0     1     T
    85951  0.8595100E+01  0.10000E-03    2   171902     0     1     T
    85961  0.8596100E+01  0.10000E-03    2   171922     0     1     T
    85971  0.8597100E+01  0.10000E-03    2   171942     0     1     T
    85981  0.8598100E+01  0.10000E-03    2   171962     0     1     T
    85991  0.8599100E+01  0.10000E-03    2   171982     0     1     T
    86000  0.8600000E+01  0.10000E-03    2   172000     0     1     T
    86001  0.8600100E+01  0.10000E-03    2   172002     0     1     T
    86011  0.8601100E+01  0.10000E-03    2   172022     0     1     T
    86021  0.8602100E+01  0.10000E-03    2   172042     0     1     T
    86031  0.8603100E+01  0.10000E-03    2   172062     0     1     T
    86041  0.8604100E+01  0.10000E-03    2   172082     0     1     T
    86051  0.8605100E+01  0.10000E-03    2   172102     0     1     T
    86061  0.8606100E+01  0.10000E-03    2   172122     0     1     T
    86071  0.8607100E+01  0.10000E-03    2   172142     0     1     T
    86081  0.8608100E+01  0.10000E-03    2   172162     0     1     T
    86091  0.8609100E+01  0.10000E-03    2   172182     0     1     T
    86101  0.8610100E+01  0.10000E-03    2   172202     0     1     T
    86111  0.8611100E+01  0.10000E-03    2   172222     0     1     T
    86121  0.8612100E+01  0.10000E-03    2   172242     0     1     T
    86131  0.8613100E+01  0.10000E-03    2   172262     0     1     T
    86141  0.8614100E+01  0.10000E-03    2   172282     0     1     T
    86151  0.8615100E+01  0.10000E-03    2   172302     0     1     T
    86161  0.8616100E+01  0.10000E-03    2   172322     0     1     T
    86171  0.8617100E+01  0.10000E-03    2   172342     0     1     T
    86181  0.8618100E+01  0.10000E-03    2   172362     0     1     T
    86191  0.8619100E+01  0.10000E-03    2   172382     0     1     T
    86201  0.8620100E+01  0.10000E-03    2   172402     0     1     T
    86211  0.8621100E+01  0.10000E-03    2   172422     0     1     T
    86221  0.8622100E+01  0.10000E-03    2   172442     0     1     T
    86231  0.8623100E+01  0.10000E-03    2   172462     0     1     T
    86241  0.8624100E+01  0.10000E-03    2   172482     0     1     T
    86251  0.8625100E+01  0.10000E-03    2   172502     0     1     T
    86261  0.8626100E+01  0.10000E-03    2   172522     0     1     T
    86271  0.8627100E+01  0.10000E-03    2   172542     0     1     T
    86281  0.8628100E+01  0.10000E-03    2   172562     0     1     T
    86291  0.8629100E+01  0.10000E-03    2   172582     0     1     T
    86301  0.8630100E+01  0.10000E-03    2   172602     0     1     T
    86311  0.8631100E+01  0.10000E-03    2   172622     0     1     T
    86321  0.8632100E+01  0.10000E-03    2   172642     0     1     T
    86331  0.8633100E+01  0.10000E-03    2   172662     0     1     T
    86341  0.8634100E+01  0.10000E-03    2   172682     0     1     T
    86351  0.8635100E+01  0.10000E-03    2   172702     0     1     T
    86361  0.8636100E+01  0.10000E-03    2   172722     0     1     T
    86371  0.8637100E+01  0.10000E-03    2   172742     0     1     T
    86381  0.8638100E+01  0.10000E-03    2   172762     0     1     T
    86391  0.8639100E+01  0.10000E-03    2   172782     0     1     T
    86401  0.8640100E+01  0.10000E-03    2   172802     0     1     T
    86411  0.8641100E+01  0.10000E-03    2   172822     0     1     T
    86421  0.8642100E+01  0.10000E-03    2   172842     0     1     T
    86431  0.8643100E+01  0.10000E-03    2   172862     0     1     T
    86441  0.8644100E+01  0.10000E-03    2   172882     0     1     T
    86451  0.8645100E+01  0.10000E-03    2   172902     0     1     T
    86461  0.8646100E+01  0.10000E-03    2   172922     0     1     T
    86471  0.8647100E+01  0.10000E-03    2   172942     0     1     T
    86481  0.8648100E+01  0.10000E-03    2   172962     0     1     T
    86491  0.8649100E+01  0.10000E-03    2   172982     0     1     T
    86501  0.8650100E+01  0.10000E-03    2   173002     0     1     T
    86511  0.8651100E+01  0.10000E-03    2   173022     0     1     T
    86521  0.8652100E+01  0.10000E-03    2   173042     0     1     T
    86531  0.8653100E+01  0.10000E-03    2   173062     0     1     T
    86541  0.8654100E+01  0.10000E-03    2   173082     0     1     T
    86551  0.8655100E+01  0.10000E-03    2   173102     0     1     T
    86561  0.8656100E+01  0.10000E-03    2   173122     0     1     T
    86571  0.8657100E+01  0.10000E-03    2   173142     0     1     T
    86581  0.8658100E+01  0.10000E-03    2   173162     0     1     T
    86591  0.8659100E+01  0.10000E-03    2   173182     0     1     T
    86601  0.8660100E+01  0.10000E-03    2   173202     0     1     T
    86611  0.8661100E+01  0.10000E-03    2   173222     0     1     T
    86621  0.8662100E+01  0.10000E-03    2   173242     0     1     T
    86631  0.8663100E+01  0.10000E-03    2   173262     0     1     T
    86641  0.8664100E+01  0.10000E-03    2   173282     0     1     T
    86651  0.8665100E+01  0.10000E-03    2   173302     0     1     T
    86661  0.8666100E+01  0.10000E-03    2   173322     0     1     T
    86671  0.8667100E+01  0.10000E-03    2   173342     0     1     T
    86681  0.8668100E+01  0.10000E-03    2   173362     0     1     T
    86691  0.8669100E+01  0.10000E-03    2   173382     0     1     T
    86701  0.8670100E+01  0.10000E-03    2   173402     0     1     T
    86711  0.8671100E+01  0.10000E-03    2   173422     0     1     T
    86721  0.8672100E+01  0.10000E-03    2   173442     0     1     T
    86731  0.8673100E+01  0.10000E-03    2   173462     0     1     T
    86741  0.8674100E+01  0.10000E-03    2   173482     0     1     T
    86751  0.8675100E+01  0.10000E-03    2   173502     0     1     T
    86761  0.8676100E+01  0.10000E-03    2   173522     0     1     T
    86771  0.8677100E+01  0.10000E-03    2   173542     0     1     T
    86781  0.8678100E+01  0.10000E-03    2   173562     0     1     T
    86791  0.8679100E+01  0.10000E-03    2   173582     0     1     T
    86801  0.8680100E+01  0.10000E-03    2   173602     0     1     T
    86811  0.8681100E+01  0.10000E-03    2   173622     0     1     T
    86821  0.8682100E+01  0.10000E-03    2   173642     0     1     T
    86831  0.8683100E+01  0.10000E-03    2   173662     0     1     T
    86841  0.8684100E+01  0.10000E-03    2   173682     0     1     T
    86851  0.8685100E+01  0.10000E-03    2   173702     0     1     T
    86861  0.8686100E+01  0.10000E-03    2   173722     0     1     T
    86871  0.8687100E+01  0.10000E-03    2   173742     0     1     T
    86881  0.8688100E+01  0.10000E-03    2   173762     0     1     T
    86891  0.8689100E+01  0.10000E-03    2   173782     0     1     T
    86901  0.8690100E+01  0.10000E-03    2   173802     0     1     T
    86911  0.8691100E+01  0.10000E-03    2   173822     0     1     T
    86921  0.8692100E+01  0.10000E-03    2   173842     0     1     T
    86931  0.8693100E+01  0.10000E-03    2   173862     0     1     T
    86941  0.8694100E+01  0.10000E-03    2   173882     0     1     T
    86951  0.8695100E+01  0.10000E-03    2   173902     0     1     T
    86961  0.8696100E+01  0.10000E-03    2   173922     0     1     T
    86971  0.8697100E+01  0.10000E-03    2   173942     0     1     T
    86981  0.8698100E+01  0.10000E-03    2   173962     0     1     T
    86991  0.8699100E+01  0.10000E-03    2   173982     0     1     T
    87000  0.8700000E+01  0.10000E-03    2   174000     0     1     T
    87001  0.8700100E+01  0.10000E-03    2   174002     0     1     T
    87011  0.8701100E+01  0.10000E-03    2   174022     0     1     T
    87021  0.8702100E+01  0.10000E-03    2   174042     0     1     T
    87031  0.8703100E+01  0.10000E-03    2   174062     0     1     T
    87041  0.8704100E+01  0.10000E-03    2   174082     0     1     T
    87051  0.8705100E+01  0.10000E-03    2   174102     0     1     T
    87061  0.8706100E+01  0.10000E-03    2   174122     0     1     T
    87071  0.8707100E+01  0.10000E-03    2   174142     0     1     T
    87081  0.8708100E+01  0.10000E-03    2   174162     0     1     T
    87091  0.8709100E+01  0.10000E-03    2   174182     0     1     T
    87101  0.8710100E+01  0.10000E-03    2   174202     0     1     T
    87111  0.8711100E+01  0.10000E-03    2   174222     0     1     T
