,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res
655,6,5,5,50,True,10000,1000,1,3,1,False,100000,128,False,10,4509.2924303,4.001891899999464,0.0010042225377640335,0.000603602919857556,0.004147362581173791,0.005417484537112762,0.003687772501100067,0.0738807740101044,2.207007e-08,1.816155e-08,1.7217953e-07,2.3389849999999998e-07
656,7,6,5,50,True,10000,1000,1,3,1,False,100000,128,False,10,4334.5358304,4.032998900001985,0.0017716741014254802,0.0011537118888324761,0.006748211576790841,0.008654534829829688,0.006653274154545614,0.0788423569823653,7.542137e-09,4.3437320000000005e-09,5.409956200000001e-08,2.8342032e-07
657,8,7,5,50,True,10000,1000,1,3,1,False,100000,128,False,10,4350.081455299998,4.097540500006289,0.0009304022204394818,0.000731033062802893,0.004085302088560394,0.003668657176734414,0.003181595456913152,0.11342416428415225,6.487323e-08,8.339035e-09,3.0794052e-07,4.6737054e-07
658,9,8,5,50,True,10000,1000,1,3,1,False,100000,128,False,10,4354.340232499999,4.066491899997345,0.002209779671391497,0.0011244668149601557,0.009429779520909204,0.012092936823564516,0.00783797601309879,0.10823579150690144,8.89741e-09,1.1905643999999998e-08,1.4311486e-07,2.8316978e-07
659,10,9,5,50,True,10000,1000,1,3,1,False,100000,128,False,10,4379.404698300001,2.7612397000048077,0.0019742927079608587,0.0011020431087436517,0.008049977018685373,0.010544804722137055,0.007235633891640568,0.09911151248468464,6.4949646e-09,5.0044378e-09,9.272803e-08,2.0320357000000003e-07
660,11,0,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4098.019987299995,3.1429536000068765,0.001967678787477538,0.0011013316899312444,0.007908669307084115,0.010525651727746657,0.007209974525010892,0.09243054706110065,9.250574000000001e-09,1.3093346e-09,1.0049746e-07,2.6508545e-07
661,12,1,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4071.121610000002,2.701008100004401,0.0011232917296370695,0.0007808504822715051,0.005338969006990102,0.005092934202245687,0.004191131618632271,0.08061998782740787,3.1228314e-08,1.1169596e-09,1.5761009e-07,3.4008359999999994e-07
662,13,2,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4088.0817798999997,3.008889199998521,0.0008133477947300618,0.0004753594294286838,0.0031208530233397536,0.004731783723320405,0.0030140873422823417,0.08563314102975772,4.441872e-08,4.3894057e-09,1.7765997e-07,3.2021689999999997e-07
663,14,3,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4091.555717000003,2.8959666000009747,0.0003906323169746081,0.00032693028998784305,0.0017272318716316237,0.001591565072541653,0.0014329890861701795,0.05211251674281314,1.1579243000000002e-08,1.0263281e-09,6.59929e-08,2.151163e-07
664,15,4,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4001.0682879000015,2.651187600000412,0.0018818453193849233,0.0009962198099100585,0.007654058836914945,0.010357497156235433,0.006914401262545877,0.09300608951105183,1.14568035e-08,1.88404e-09,1.9393854999999998e-07,2.96783e-07
665,16,5,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4077.969319900003,2.952961300004972,0.0011901065450400192,0.0007076011999328784,0.004637089564652475,0.007033646432139025,0.004710243066543946,0.11027417801706241,3.299437e-08,1.6588015e-09,3.1471833e-07,3.7969468e-07
666,17,6,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4057.3006728000037,2.9858925999869825,0.0013186781499762686,0.0008881409284814034,0.00471292724511807,0.007011267361242586,0.00526105560446495,0.07982025765268252,2.3352284e-08,1.6634820000000004e-09,1.8175881e-07,3.6336309999999996e-07
667,18,7,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4068.5808127999917,4.279329400000279,0.002799294753451896,0.0014882692568980445,0.012463775470109018,0.015000342160414966,0.009817689370707766,0.15253563243402546,1.6520303e-08,3.5369319e-09,2.9722370000000004e-07,4.1364828e-07
668,19,8,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4001.1119442000054,2.8555801000038628,0.001340357487949779,0.0007836709026482826,0.005573955371232064,0.007293112050973292,0.004969000198787864,0.08876929901925967,1.8756065e-08,1.0814304e-09,1.8948188000000002e-07,4.5311856e-07
669,20,9,5,50,True,10000,1000,1,3,3,False,100000,128,False,10,4083.214154299989,2.869318099998054,0.001828379248922476,0.0010159100414836798,0.007585925056786569,0.009643969142190307,0.006550579031320458,0.09112186748041218,7.4099407e-09,1.960326e-09,1.0828682e-07,1.8886987999999998e-07
670,21,0,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4358.416510499999,2.7721229000017047,0.0010963203702033743,0.0006921895187303733,0.004203599884362252,0.005911126708806507,0.004220450794194111,0.08320794724313663,2.6365534e-08,4.725173e-10,1.8939406e-07,2.6624477e-07
671,22,1,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4227.971923299992,2.813725500003784,0.0021124663607185227,0.0011793416780544195,0.009099644615502389,0.011507265548140959,0.0076596752240335655,0.10267467814935749,3.2115018e-08,3.2690875e-10,2.3425166e-07,3.7436882000000004e-07
672,23,2,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4315.1778567,3.1183566999970935,0.0009250148631789064,0.0006876587425709563,0.003541436663548364,0.0044865077584400614,0.0036097463269993474,0.07841454171029971,2.7418672e-08,1.9378626e-10,1.8460068e-07,2.9115030999999997e-07
673,24,3,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4295.420364000005,3.914558800010127,0.0018093506403345054,0.0011024530486744377,0.0068430780401009805,0.009671345025472901,0.006892181186399963,0.08681958002225354,1.6656612e-08,5.996946e-10,1.3997904999999998e-07,2.655397e-07
674,25,4,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4417.1055165,2.8186768000014126,0.0012062040018229613,0.0009121249625399736,0.005098394785227112,0.006721176485475228,0.0051867425463741935,0.13966761254159854,3.38137e-08,6.859433e-10,5.0823786e-07,5.235646e-07
675,26,5,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4350.397085500008,2.76000500000373,0.001381775164165849,0.0008069070499262471,0.005235227846123625,0.007568147858033081,0.005231609933419939,0.07367025040475772,1.7221124e-08,1.1780283e-09,1.5444014e-07,3.96341e-07
676,27,6,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4340.229589099996,2.6696154000092065,0.0010413883810930368,0.0007337564372735387,0.003969398960615489,0.005159886339768416,0.00406333727803645,0.06313293872462467,1.739184e-08,5.842041e-10,1.17396525e-07,2.6285812e-07
677,28,7,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4393.693555000005,2.6867411999992328,0.0007062447736622522,0.0003749413833735039,0.003105923269094757,0.004438733533907812,0.0026666239234444996,0.08738194130746768,3.5685556000000003e-08,2.7411623e-10,2.3516165e-07,2.975285e-07
678,29,8,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4301.4682015,3.8605931000056444,0.0022437098339426987,0.0011519396978640884,0.009300393059105905,0.01241532345057356,0.008067611635332338,0.10460124634591983,2.0604301999999997e-08,1.2151832e-09,2.6626620000000005e-07,3.9913337e-07
679,30,9,5,50,True,10000,1000,1,3,10,False,100000,128,False,10,4232.168150600002,3.1988856000098167,0.0018972840718900932,0.0010404299237299608,0.007899019025780607,0.010135146487566523,0.006785986076083408,0.10069508868707722,1.3313278999999998e-08,6.9572154e-10,1.2376945e-07,2.9792227e-07
680,31,0,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,3981.9917716000054,3.0059201000258327,0.0007989736192646871,0.0004548527856658696,0.0040107366779463804,0.005182982958319159,0.0030904465374887932,0.11146507881967471,3.4394669999999998e-09,2.8562397e-10,3.1497285e-07,2.4334042e-07
681,32,1,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4049.9380895000068,2.9690680999774486,0.0017682338360169025,0.0011462328986465704,0.006681936882950712,0.009558724564675615,0.00694685039281121,0.09045587204782413,1.7349159e-08,5.6672069999999996e-11,2.1026717000000002e-07,2.7890734999999997e-07
682,33,2,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4111.433891499997,3.528887799999211,0.0014127440321683384,0.0009090068122590242,0.006327834597508325,0.007371627525629795,0.005415996611931395,0.10475979470102237,2.7976092999999995e-08,1.7731482e-10,3.026847e-07,3.2689158e-07
683,34,3,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4118.187120499992,2.8269865000038408,0.0013418453069453994,0.0008985920690412193,0.005318257116295744,0.007161252538914435,0.00527136183648086,0.10636244438974307,3.5261370000000006e-08,3.3510042e-10,2.700452e-07,3.5371147e-07
684,35,4,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4214.368053200014,2.7901084999903105,0.0013545627239678465,0.0009307485489231835,0.004963976337761911,0.007078254904089295,0.005331791564490272,0.12307057999460147,2.0037021e-08,1.8020857e-10,3.3699205999999996e-07,4.7618482e-07
685,36,5,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4196.907101599994,3.5500433999986853,0.0006529901107550941,0.00044037267417675795,0.003349654112161926,0.003766207637460158,0.0025733099851160714,0.09392653130380557,4.21887e-08,3.6837816e-10,2.2206802e-07,3.5768687e-07
686,37,6,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4173.598788899981,3.8149566000211053,0.0015423007356223,0.0008998626760915912,0.005947959616036447,0.008729385070966334,0.005811345479542641,0.10874877594797061,1.1603976e-08,2.1645882e-10,2.836523e-07,3.3687809999999997e-07
687,38,7,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4244.252842299989,2.981840899999952,0.0007934967336288061,0.0005886266994877079,0.004364602003397278,0.004959217280918629,0.003444421001868682,0.12072835587350772,3.8650064e-08,2.9229583e-10,3.8650504e-07,6.1118e-07
688,39,8,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4193.751946299977,4.099708199995803,0.0014539283594059214,0.0008414827260972745,0.005733101086427217,0.008225343717746183,0.005511089890330178,0.11837397240487979,2.3929817999999998e-08,4.6042442000000004e-10,2.922216e-07,4.3142438e-07
689,40,9,5,50,True,10000,1000,1,3,30,False,100000,128,False,10,4204.486022500001,3.185323799989419,0.0020515244077934846,0.0011112615606805984,0.008293374830604439,0.011151719795996442,0.00744645888413481,0.11271057747690127,2.1802113999999996e-08,4.135136e-10,2.8559396e-07,4.6978573e-07
690,41,0,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4092.3213708999974,3.1391385000024457,0.0015202757502963615,0.0008253316263586819,0.006412249996514352,0.008654672953661013,0.005524291253658665,0.143889528740329,5.5263772000000004e-08,2.6413027e-10,5.150419999999999e-07,4.9473823e-07
691,42,1,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4188.03132899999,2.7352836999925785,0.0010869230482632188,0.0008375805774703981,0.007537476454080871,0.006170235015589629,0.0043988683914301645,0.200161558617038,5.738367299999999e-08,2.1217793999999998e-10,7.957366999999999e-07,6.985759499999999e-07
692,43,2,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4183.270972499973,4.061264199990546,0.001655155774775989,0.0009722529242404698,0.006684360101075204,0.00920572807333198,0.006206963584184626,0.12982712410776065,3.363495e-08,5.230764e-11,3.9853262e-07,4.6848273999999996e-07
693,44,3,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4378.0281821999815,2.7952275999996345,0.0025851958258645133,0.0016272754703287222,0.010844510986657174,0.014121686450210726,0.009960545674382162,0.201994997490329,3.222033e-08,1.3818938999999999e-10,8.995081999999999e-07,7.045973e-07
694,45,4,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4218.693272200006,3.898103900020942,0.0013723858723865214,0.0009303616368806613,0.008883036408724121,0.008519558616592388,0.0056976665944266725,0.23203120850412295,7.278295e-08,1.6501284e-10,1.2001561000000002e-06,9.870504e-07
695,46,5,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4264.138063399994,3.5726866999757476,0.0007775010575016746,0.0005977597041772967,0.007701314721407226,0.0049590627993358425,0.002665165455173643,0.20409665726510928,2.0476254000000002e-08,2.1414875e-10,9.4645605e-07,6.5880346e-07
696,47,6,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4195.781925599993,3.2655414000037126,0.001505118999127809,0.0008888748950777494,0.006100170049967102,0.008812552759649312,0.006015061169994307,0.16495786331979678,5.1817505e-08,1.4970727e-10,6.048476e-07,5.551223e-07
697,48,7,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4243.685806199996,2.8298985000001267,0.0006154199379663852,0.0005008865057420741,0.004589900110067657,0.003434273257337804,0.0022011541451893834,0.12658153199045108,2.5256012000000002e-08,7.295207e-11,3.9528921999999996e-07,4.9812417e-07
698,49,8,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,4218.900184999977,4.803429599996889,0.0005942784608704432,0.00041478579572708875,0.009191319082083038,0.005688890645234867,0.0023372022258577978,0.23919211052743838,1.6056995000000002e-07,9.540416e-11,1.3078496000000001e-06,9.1325694e-07
699,50,9,5,50,True,10000,1000,1,3,100,False,100000,128,False,10,3998.9156977999955,2.6279235999973025,0.0012367974747018121,0.0006569862146066629,0.005728848014177612,0.0074026786486412815,0.004585278249377187,0.15565810822336124,2.9675167e-08,1.180018e-10,5.8669497e-07,3.969052e-07
700,1,0,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4449.0228096,3.2560844999998153,0.0015549030897067549,0.0009051431672135962,0.012502513561548523,0.009921572794227161,0.00573761281993163,0.31303606652109073,1.0785978000000001e-08,4.1762735e-08,2.143163e-06,1.5148098e-06
701,2,1,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4470.3661642,2.7833678999995755,0.0012357683091727535,0.0007846965095214804,0.010781608257593445,0.008521520542741396,0.004935753684428352,0.2753387513050263,5.0515956e-09,1.9318099999999997e-08,1.6318963e-06,1.0921295e-06
702,3,2,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4465.469599100001,2.7173693000004278,0.0007255876582347933,0.0004934953132489937,0.009053773913683227,0.006435698541108139,0.0030515300702728112,0.2360035004505341,6.234485e-09,3.1550975e-08,1.3670998e-06,9.180487e-07
703,4,3,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4498.901016899999,3.9516913000006753,0.0006988343023996029,0.0004529003437798858,0.0048757863381522215,0.004968837772194374,0.002999188774905684,0.13395987175790713,3.5970733e-09,1.08695195e-08,4.428037800000001e-07,5.6885733e-07
704,5,4,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4520.391940499998,2.7001662999973632,0.002366709437543826,0.001218964710716365,0.013351849947275451,0.014462419438279316,0.008316851972005327,0.3311301293262665,2.143325e-09,5.4309434999999997e-08,2.5661062999999994e-06,1.2771336000000001e-06
705,6,5,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4514.061324999999,3.8516840000011143,0.0014318987681214725,0.0009466099530477166,0.010875940058531097,0.009298683055386793,0.005795967574467748,0.27744231842843936,2.2287414e-09,2.5959404999999998e-08,1.5780593999999999e-06,9.947418e-07
706,7,6,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4446.531765,2.8125548000025447,0.0015516388577637168,0.0009102986725093643,0.010220505032839111,0.009355786687301394,0.005864903470788347,0.26273356102792667,4.2053703e-09,1.5796031e-08,1.534436e-06,1.3504747e-06
707,8,7,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4336.808118099998,4.088595900000655,0.003435359015506668,0.001818395753404159,0.014183488681168588,0.019015160760398445,0.012153711155302933,0.2746521057972138,7.876933e-09,3.8459415e-08,1.6378231e-06,8.280538e-07
708,9,8,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4442.537598499999,2.7772452000062913,0.0023427293598280953,0.001228629586425966,0.010105255149819303,0.012997490142530658,0.008342017819472712,0.20064173363534854,3.9783186e-09,6.6065084e-08,8.782951e-07,7.943928000000001e-07
709,10,9,5,50,True,10000,1000,1,30,1,False,100000,128,False,10,4393.257593200004,3.3697363999963272,0.0010273001253508637,0.0006430891996145138,0.00637284639865332,0.006565273579504574,0.004299835232708168,0.17173252724496768,3.7444149999999994e-09,5.5863755e-08,6.2753674e-07,6.577946e-07
710,11,0,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4125.798612800005,2.8067450000016834,0.0015281437888439902,0.0009099924801615642,0.010838262472452453,0.009217273450027258,0.0055487375525520325,0.27660260819284366,1.8387718e-09,2.0815945e-08,1.5343675e-06,1.4373945e-06
711,12,1,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4209.428875700003,3.018644099996891,0.0013020724026482093,0.0007406537901829221,0.008557483289541534,0.008601874281202569,0.005026352445735567,0.22441301964609073,4.603373e-09,4.7011284e-09,1.1193359e-06,8.6936063e-07
712,13,2,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4182.653368200001,2.802896099994541,0.0007190977879220306,0.0004627117488316353,0.00932302299529486,0.006364987233078378,0.002940187299100166,0.24223576210824893,2.8756404e-09,5.4190834e-09,1.3511819e-06,8.834049399999999e-07
713,14,3,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4106.785429700001,4.156134800003201,0.0010855630968308828,0.000630455540748038,0.005876563225092224,0.0067910208449001854,0.004303885997038622,0.15936790131418155,4.1409027e-09,5.963792e-09,5.950445999999999e-07,6.8093556e-07
714,15,4,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4160.106122399993,2.9851515000045765,0.002475753302715544,0.0013766720972111317,0.014480910930933288,0.014329281260910027,0.008914362790063891,0.3546875538715546,1.3841873e-08,3.5796695e-08,2.7603137000000002e-06,1.394271e-06
715,16,5,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4170.053218300003,3.971876700001303,0.0023658109523895096,0.0011550516456020502,0.011288612816633514,0.013960746097230612,0.008296545147276393,0.28659330033151553,2.2999191e-09,1.5983385000000002e-08,1.7635363999999998e-06,8.964230999999999e-07
716,17,6,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4129.550582800002,3.6920994999964023,0.0018843369159872194,0.0011703099250794265,0.010492369268240265,0.010680990883413325,0.0072328403112962795,0.2688609185108368,5.116705999999999e-09,7.134045e-09,1.6580978999999999e-06,1.3377921e-06
717,18,7,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4106.400191299996,2.884109199992963,0.0011842977900537095,0.0007309178605949536,0.010272390876116089,0.00832754799277268,0.0047078365600741,0.26390586518136905,3.1222356e-09,3.7299666e-09,1.5495958000000002e-06,8.384558299999999e-07
718,19,8,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4071.8431673000014,3.82007600000361,0.0016061357951222424,0.0007988674667563235,0.009357921514810852,0.010012676682355061,0.005775423649187942,0.2430409016498749,3.763568e-09,1.1603643999999997e-08,1.3003458e-06,1.0204196999999999e-06
719,20,9,5,50,True,10000,1000,1,30,3,False,100000,128,False,10,4212.77404389999,2.836330599995563,0.0009786649952209837,0.0006712197476329144,0.0060663593152182615,0.005932933544887596,0.004055772332436533,0.16411481522409366,3.3180063e-09,1.4500307e-08,5.463576e-07,5.5493695e-07
720,21,0,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4429.2777486999985,2.786685300001409,0.002483509214374509,0.0012586191967429057,0.012755922708811096,0.014029326930341481,0.008480589644175356,0.31846891068307803,4.571575e-09,3.7040677e-09,2.1269668e-06,1.4139102e-06
721,22,1,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4408.191342100006,4.016607199999271,0.0019927918488063046,0.0010165997476972745,0.01383025172740393,0.012364115795105568,0.007093584611115214,0.34117971085397647,2.0496447e-08,3.9742325e-09,2.6369822999999997e-06,1.7310775000000002e-06
722,23,2,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4372.412572300003,3.996562400003313,0.000972779884490408,0.0005593669536776677,0.011220000419916443,0.007867815784257149,0.003952999137733483,0.2850776734241669,8.899741e-09,2.525757e-09,1.9186737e-06,9.0284965e-07
723,24,3,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4377.8554783,3.885613899998134,0.000886531169574349,0.0006602089885989098,0.004855192933382324,0.005370576940242051,0.003890916960274435,0.13343010567514346,4.0317976e-09,2.0806261e-09,3.9989175e-07,5.909673000000001e-07
724,25,4,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4354.486752600002,3.6317312000028323,0.0025852902907156,0.0014849518054899516,0.012097902331651977,0.014528224914024227,0.00954072581959511,0.3042996945270722,5.5201275e-09,2.5064735e-09,1.8849728000000002e-06,1.0029714e-06
725,26,5,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4352.549380600001,2.807376299999305,0.0013482483002451922,0.0008956106340766039,0.01095619771272116,0.00881757594406825,0.005560424936516582,0.27922855042306827,7.702741999999998e-09,7.641611999999999e-09,1.808013e-06,1.2636086999999999e-06
726,27,6,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4448.500719599993,3.750785600001109,0.0031181935944446064,0.0016535478669261216,0.01399357306091012,0.01739970610367141,0.011055463015474963,0.3290225090870087,3.7315746e-09,4.1712114e-09,2.2184753999999997e-06,1.0625786e-06
727,28,7,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4465.853059100002,4.087645600011456,0.0017469436167011324,0.0010840224727505538,0.011014155779184631,0.011529092485100704,0.007101816164435223,0.2805164875873749,3.7035137e-09,6.660367e-10,1.8784204e-06,7.029789e-07
728,29,8,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4346.550752499999,4.473318500007736,0.0021668444738886885,0.0011886680259075451,0.012598752711118988,0.012844804764347406,0.008032952135954115,0.3151029171833222,1.0931591999999999e-08,9.591762e-10,2.1838957e-06,1.5834867e-06
729,30,9,5,50,True,10000,1000,1,30,10,False,100000,128,False,10,4224.724165299995,3.1419027999945683,0.0009026346718564459,0.0006267718637387442,0.006677932772936157,0.005921526073883831,0.0038893194450464598,0.1792582096943085,3.2226815e-09,8.0639195e-10,7.1918856e-07,8.836225e-07
730,31,0,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4154.833611200011,3.0199953999836,0.0030849581515229765,0.0017039773988214223,0.013610116873087219,0.017404014602364206,0.011157882587092586,0.33656798027841495,7.291125000000001e-09,1.1693343e-09,2.5830304000000002e-06,1.2926886e-06
731,32,1,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4139.24125739999,3.545670899999095,0.000615876895806121,0.00043733318252869575,0.00891382220775061,0.005746051738715724,0.002537679832521308,0.23274861000863956,7.450746e-09,4.1394435e-10,1.2811026e-06,7.895738e-07
732,33,2,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4194.33846649999,2.8624166999943554,0.0007358393760990874,0.0004604135289037753,0.011136479411424927,0.006632528050308744,0.002779109802068034,0.2832294525989716,5.9301923e-09,6.3811867e-10,1.7735468e-06,1.1023822e-06
733,34,3,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4226.301644899999,3.781043299997691,0.0015527537583853589,0.001099192466098644,0.007493145499529175,0.008576426969137437,0.006371171455749624,0.1990939202198212,5.974276e-09,5.645697e-10,8.554438000000001e-07,9.171750400000001e-07
734,35,4,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4237.897403799987,4.3339829000178725,0.001525233469416074,0.0008007304758182358,0.008990160856546692,0.00964819097879022,0.005793199009555721,0.2345253052601044,3.3756118e-09,1.0262295e-09,1.1745943e-06,7.903076e-07
735,36,5,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4343.2486403000075,2.776634000008926,0.002848946696784114,0.0015324858234261934,0.01288660589248114,0.01696875726890161,0.010570214766118156,0.3212593617328827,1.5452221e-09,3.3880005e-09,2.1817712e-06,1.2011960000000001e-06
736,37,6,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4294.091206800018,2.8248129000130575,0.00377696332095606,0.001991727751050405,0.015412695441545776,0.02151220413231866,0.013740735069024722,0.3737195553669159,3.7311825e-09,6.0157473e-10,3.0697654e-06,1.7493497e-06
737,38,7,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4258.619868999987,4.0109914999920875,0.0026207315394052217,0.001362814344152502,0.012472741041483215,0.015914302451053713,0.009857812594365554,0.31239591263620303,3.109024e-09,5.3683014e-10,2.3187713e-06,8.362184000000001e-07
738,39,8,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4264.454831500014,3.8550608000077773,0.0033403995794357043,0.0016657999115100425,0.016619888767744395,0.018757146551547678,0.011696600345452241,0.35856853150216983,1.108961e-08,2.8753935e-09,2.9869464e-06,1.5904792e-06
739,40,9,5,50,True,10000,1000,1,30,30,False,100000,128,False,10,4245.310761700006,2.7327193999954034,0.0012737286193069816,0.0008304761361112628,0.009901627633871368,0.008497095700303811,0.005310668584032275,0.25549874924508975,5.84013e-09,1.6721954e-09,1.4172460000000002e-06,1.3612513999999999e-06
740,41,0,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4289.382989400008,4.090846000006422,0.0033654631560585883,0.001766654991520769,0.014785907898248962,0.019618385780513486,0.012295751280326723,0.3609572472461884,2.4228575e-09,8.4611146e-10,2.8188626e-06,1.5744347e-06
741,42,1,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4263.968024699978,2.891173800016986,0.001110904678263346,0.0007184942475993627,0.011922739181818298,0.007690470227864253,0.004253860948918595,0.30049381874887393,3.7216474e-09,6.4614775e-10,1.9191466e-06,1.4042101e-06
742,43,2,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4336.631714000017,2.889867999998387,0.001016974313543641,0.0005589433177993126,0.015476576719583801,0.009327622664632702,0.003965088206171713,0.3750110688099091,8.227608e-09,1.6761571e-10,3.2799574e-06,1.6172976e-06
743,44,3,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4288.754611100012,4.1734973000129685,0.0028077629998116286,0.0016541720073036516,0.0116025430300849,0.016159727376855972,0.010573185182333616,0.2934990944751923,6.8406125e-09,2.755888e-10,1.9313953999999997e-06,1.262153e-06
744,45,4,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4290.010383300018,3.2841718000127003,0.004833468140840137,0.0025311410747842766,0.023013664111639354,0.02621593665159364,0.01697894891964393,0.3933108868488495,6.8614554e-09,5.2971305e-10,3.4961517000000002e-06,1.8433806000000001e-06
745,46,5,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4245.7971235,4.105482900020434,0.0020375683837105312,0.001096650803678728,0.015239611003698639,0.012952716674197782,0.007551235222611978,0.37021146439401553,1.2954752000000001e-08,5.7761496e-10,3.0021562999999997e-06,1.4110745e-06
746,47,6,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4252.2605618999805,4.25039659999311,0.004483742547904746,0.00246196100761569,0.02025173293677987,0.02484743240542165,0.01612496067714444,0.38500152253000186,3.3502914e-09,4.429873e-10,3.2712563999999997e-06,1.8522214e-06
747,48,7,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4315.02205,3.250927799992496,0.00233087796372968,0.0014688726413875763,0.013970620665849975,0.01441167045879762,0.009773087645260362,0.34410939835397647,8.294290000000001e-09,2.5506772e-10,2.6421298999999997e-06,1.7389934e-06
748,49,8,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,4043.3621161000046,3.2460343999846373,0.0033317646072907187,0.0017792913231953987,0.01849312308818274,0.01949550940922717,0.012244991319210776,0.43417773865549014,1.3655745000000001e-08,8.887056e-10,4.757419e-06,2.380411e-06
749,50,9,5,50,True,10000,1000,1,30,100,False,100000,128,False,10,2265.963111399993,2.235015399986878,0.001445667577503693,0.0009400367530608721,0.013614609573187164,0.009662425977736845,0.005580703041322891,0.33666239403573917,7.015524000000001e-09,1.0284683e-09,2.4305964e-06,1.3765823e-06
