,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res,number_weight_parameters
344,5,4,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1190.2735746340004,89.85540636799942,0.004510684982518798,0.002794071468968531,0.02213065110161433,0.02025998268033853,0.015927816917147994,0.2043145698993396,1.2775101e-08,1.8517119e-08,3.1256366e-07,5.7553589999999995e-06,5150
345,6,5,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1210.3769977449992,87.8668394489996,0.004671349122868585,0.0037634094253552845,0.01723351858570704,0.017479839813017484,0.017948199543721986,0.1604608101337146,1.5393868e-08,9.787992e-09,2.6890314e-07,6.4309565e-06,5150
346,7,6,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1240.1156151059986,77.83832443099891,0.006567235631015428,0.005105251920766097,0.025381577834631297,0.028426361817014283,0.025718486579377677,0.2660593355699086,1.9385445999999998e-07,1.5439442e-08,3.516682e-07,6.641002e-06,5150
347,8,7,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1250.4281178089986,92.12249786800021,0.005250727589675767,0.004329398177648102,0.01724926911308894,0.01658086629966348,0.019019924580131777,0.1529384655444812,5.0181008e-08,1.6639953e-08,2.8593290000000006e-07,1.0552922e-05,5150
348,9,8,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1264.5659031550003,107.09533308600112,0.007216487672273884,0.005887078669333299,0.01839096628143916,0.02163687570361723,0.024873952940146642,0.1731373632951283,2.0985513999999997e-08,7.079989e-08,3.0779606e-07,7.992427e-06,5150
349,10,9,3,50,False,10000,1000,10,10,10,False,100000,128,False,10,1275.9577735940002,105.45955242899981,0.004606581296256953,0.003352692920220101,0.02021191798164973,0.02037202020848262,0.017219207929855887,0.19683950791793103,1.5634663e-08,1.5250473e-08,1.9915066e-07,4.5031106e-06,5150
350,11,0,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1265.1831189819986,86.6656041039987,0.007716720325689187,0.005142120307163648,0.033237096539418115,0.03771221546341246,0.028860366751318017,0.37430446992354627,4.9096514000000003e-08,2.5911407999999997e-08,6.43245e-07,5.046133500000001e-06,7380
351,12,1,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1257.581437607998,64.14047453500098,0.005721808526167413,0.00341669816042853,0.029977646342198266,0.02913389715871312,0.019825476596361132,0.33471864875140245,8.2916046e-08,2.4873376e-08,1.1233051e-06,9.865573e-06,7380
352,13,2,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1244.3620512050002,97.14194504099942,0.0034563234088451217,0.002396423645547505,0.015001145824934337,0.01583448536831048,0.013268536929463873,0.14347070107894178,1.0887935e-08,7.0193593e-09,1.8410307e-07,3.719979e-06,7380
353,14,3,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1256.032317336998,88.14384265699846,0.005091506583676251,0.003917770047441036,0.021942151412512156,0.018938958795318154,0.01853474320417176,0.20233402676274292,2.1248143e-08,5.2573764e-08,3.1704943e-07,1.7411048e-05,7380
354,15,4,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1258.4979566099973,82.421662277,0.006598959823087812,0.004146053957843978,0.03122880744067849,0.03297785382501762,0.024728760200671714,0.33774083505110974,6.461617999999999e-08,2.9939550000000004e-08,1.1350819e-06,1.1927889e-05,7380
355,16,5,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1277.9680403349994,55.17314173200066,0.007146651058631699,0.004842920041470853,0.035244403109098765,0.033571461902914254,0.024212735526032248,0.37610405335860486,1.4439607e-07,6.1282094e-08,1.5941466e-06,1.223118e-05,7380
356,17,6,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1269.5635436449993,103.941789788998,0.005684398330460078,0.004734273195469949,0.019134052572922056,0.02001124950390206,0.02206308533233546,0.16316953454566696,4.8615209999999996e-08,7.246446000000001e-08,2.9400132e-07,1.6585279999999997e-05,7380
357,18,7,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1285.9900044219976,1.1698458419996314,0.006987627080829313,0.004859165286456519,0.030634678635896972,0.03288046222601666,0.026213622234579223,0.642196995247287,1.1797223999999998e-06,3.931249299999999e-08,1.2897967e-05,7.417047e-05,7380
358,19,8,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1289.8205342269976,78.21605460399951,0.007685413555690365,0.004762486608468763,0.03732639335110316,0.04050666768789421,0.029602798333119334,0.3909303511186146,5.0986934000000004e-08,4.526460299999999e-08,6.772317499999999e-07,6.992012499999999e-06,7380
359,20,9,3,60,False,10000,1000,10,10,10,False,100000,128,False,10,1280.9333567180001,53.623712150001666,0.005908171663190515,0.003301477082036493,0.031007645353819224,0.03186294428645877,0.02062566014498645,0.3423709314662462,2.5751797e-07,2.4266023999999998e-08,6.3842253e-07,8.160104e-06,7380
360,1,0,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2063.1118451,124.13171730000022,0.002573543949593088,0.002121429862367647,0.0070450784054595095,0.009365209276729763,0.010088213279042607,0.06413132299942736,3.311972e-08,1.6684126e-08,4.462786e-08,3.5509177e-06,330
361,2,1,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2210.7482321999996,1.9675701000005574,0.006914678185930488,0.00524592878951894,0.02464510284378657,0.03054935634034648,0.027461841862071693,0.3823197903522675,6.4945965e-07,2.4760698000000003e-07,3.108016e-06,5.1063420000000004e-05,330
362,3,2,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2150.1273635999996,1.920134699999835,0.013350469608353217,0.00963982726346657,0.032044149670900635,0.0923592993535238,0.06574228069511026,0.6637648167499726,6.5344835e-07,3.6885559999999996e-07,1.5589332e-05,0.00028569356,330
363,4,3,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2215.273035,2.027490200000102,0.011917634298800009,0.01001194258713613,0.03129211786776953,0.04549518846029708,0.04656644351587436,0.6523150029071991,4.0602536e-06,7.5914215e-07,1.3751878e-05,0.00019289613,330
364,5,4,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2182.325762299999,2.3549089999996795,0.022808056604687713,0.019502690524421856,0.045369022069649045,0.07090993279524015,0.08680394158262018,0.7692152085193817,2.048742e-06,4.0718109999999994e-07,2.5383179999999996e-05,0.00037351832999999997,330
365,6,5,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2202.2754400000013,1.9434829999991052,0.010297938003488927,0.007267196767145895,0.023952178392710022,0.05227726381330637,0.045304267806055856,0.5330887856373017,2.0407647e-06,1.9490226999999998e-07,8.622807e-06,0.00010552243,330
366,7,6,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2188.2196301000004,2.233164499999475,0.011799417845710468,0.008571311620560107,0.029322422776521972,0.11892772332782121,0.06821729105351658,0.746605804328345,5.2523674e-06,8.621158e-07,1.3190068000000002e-05,0.000252,330
367,8,7,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2186.9389343000003,1.7717962999995507,0.00499272273723113,0.0033666835963837263,0.023918864003102197,0.023419392576006406,0.01767455554544724,0.26144991539804385,3.8138804999999997e-07,3.2539575000000006e-08,1.3573991999999998e-06,1.231162e-05,330
368,9,8,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2173.9997678,1.5094840999990993,0.008790734559097919,0.005807904621632346,0.010851906910394338,0.02474898355259042,0.026747123197543087,0.26520286225168155,9.4459193e-07,1.6599789e-07,1.8933008e-06,3.7993163e-05,330
369,10,9,4,10,True,10000,1000,10,10,10,False,100000,128,False,10,2201.158403199999,1.743792700002814,0.006554939208077449,0.005323230597511206,0.026341416416839902,0.031083799294358786,0.028228221873271724,0.41895065926401065,4.300889e-07,2.1741826e-08,3.5562036e-06,7.504914e-05,330
370,11,0,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1593.0586019999973,43.82727890000024,0.011773430157387646,0.00958582270051464,0.028372747525717112,0.04462319959277735,0.047997878409834646,0.27800832218815796,3.1039707e-07,2.9662226e-07,1.2934862e-06,5.0767136e-05,330
371,12,1,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1592.7560999999987,1.1450279000018782,0.03405815941920082,0.02115200565702404,0.07503459576159888,0.1841848824479709,0.1426805727707443,1.1650236668476288,3.0981595e-05,8.079791e-06,0.00014822745,0.0011671684,330
372,13,2,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1591.0892690999972,101.72121019999759,0.006467843029275022,0.0028297482778774155,0.03343900822117457,0.03643765348390131,0.02150344429554488,0.36099713693099256,6.078554e-08,3.5441e-08,8.592439000000001e-07,1.2812438e-05,330
373,14,3,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1649.2352357000018,72.8434090999981,0.008616417172166633,0.006004944195665806,0.03907584927990565,0.040293315904077726,0.03297837944781415,0.3903063339679431,1.1921135000000002e-07,1.0909766000000001e-07,9.4636164e-07,1.0155451e-05,330
374,15,4,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1623.704187200001,98.15176040000006,0.004049103128142024,0.002277223719570993,0.019949825778459218,0.01969693282989195,0.014630292313395628,0.14016853589786038,3.226683e-08,1.0425188000000001e-08,3.1318926e-08,4.0236995999999995e-06,330
375,16,5,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1614.3020051000021,1.1755555999989156,0.026365785915505334,0.02038341396294409,0.03736527982741766,0.06010649684288157,0.07682174950774806,0.7412370266803925,9.859179e-06,4.3705959999999995e-07,2.4979063e-05,0.00020964658,330
376,17,6,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1597.5607592999986,1.2762724999993225,0.018894493085058143,0.014768124704667557,0.03587775651008063,0.04990440750060449,0.062126178727977176,0.7201770367511933,2.5703032000000004e-06,2.4152652e-07,1.9705e-05,0.00018111693,330
377,18,7,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1568.2750674000054,76.56376140000066,0.0021434846962946883,0.001782309966824343,0.0015702339919932418,0.005476140873046605,0.007329723566032019,0.030768808704483064,2.1927237e-08,8.460095e-09,3.3147057e-08,2.8065415000000003e-06,330
378,19,8,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1595.3475827000002,66.39541009999812,0.014751863493445814,0.0113499335547144,0.02614925585701594,0.04785892718251819,0.05160658904900544,0.2474199337451648,2.4798013e-07,2.3259179999999996e-07,7.062774e-07,6.0019906e-05,330
379,20,9,4,10,False,10000,1000,10,10,10,False,100000,128,False,10,1599.034782499999,45.09798040000169,0.010230812225805082,0.00836434303140823,0.03144436858608851,0.03524772166092885,0.03802680949768745,0.3350927198930287,1.1112273e-07,1.58068e-07,1.407611e-06,3.0156707e-05,330
380,1,0,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2120.3048839999997,1.9394138999996358,0.0029289814300894027,0.00225537228002201,0.006307445202173523,0.007970617171333473,0.009132771733463439,0.17011175774423526,2.9639129999999997e-07,3.1171528e-08,6.45672e-07,1.1785156e-05,1260
381,2,1,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2206.2089246,1.979506499999843,0.006033330282448639,0.003869715042567022,0.02928667949763955,0.03077345556480644,0.022860561321416072,0.3319186533494496,2.0399051999999997e-07,4.3071362999999996e-08,6.593655e-07,1.0916855e-05,1260
382,3,2,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2203.5198263,1.5963409999994838,0.0032476220672640714,0.0026563075929531845,0.0032189707177120996,0.008770797362398466,0.010863663104039904,0.08232818268625186,6.547664e-08,9.745186e-09,1.4746713e-07,6.449795e-06,1260
383,4,3,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2214.8985771000007,1.5803091000016138,0.006445852572142335,0.003728642422583479,0.0328690388055099,0.03567175660909619,0.025469622269568122,0.34193962464766736,3.6580715e-08,6.2824688e-09,8.347015999999999e-07,1.1378637000000001e-05,1260
384,5,4,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2230.835473199999,1.8503283000009105,0.0071533458474273715,0.004980229790774083,0.031898927560727014,0.03442199461852391,0.02661788107410709,0.35606521020369764,8.775360000000001e-08,4.3906617e-08,1.3495494e-06,1.6062313e-05,1260
385,6,5,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2168.3262225,1.900761999999304,0.0037180229352796147,0.002974396452228625,0.008893597253878699,0.012041047601171298,0.013287236052175584,0.20038567208139346,4.52417e-07,1.1334936000000001e-07,1.0252648999999999e-06,1.9355342e-05,1260
386,7,6,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2178.3680024000005,1.9388201000001573,0.004484121430828417,0.003453047985584384,0.010021306309999756,0.014313090317532433,0.01590946341467447,0.2582202973255341,5.9494124e-07,6.761022000000001e-08,1.5103168e-06,2.2172811000000002e-05,1260
387,8,7,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2206.942099600001,76.15859830000045,0.008306062097647917,0.004566185884283403,0.0425963827224029,0.044960193809048025,0.029742449032555265,0.4405847591846179,9.316185000000001e-08,5.734095e-08,6.152681600000001e-07,8.762483e-06,1260
388,9,8,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2214.7944059,1.4624890000013693,0.004610074423088926,0.0025723534913391563,0.024617355934063806,0.02347222072544653,0.015286453824696854,0.26193421731429334,3.791807e-08,3.3117683e-08,4.4721313e-07,5.65611e-06,1260
389,10,9,4,20,True,10000,1000,10,10,10,False,100000,128,False,10,2197.240405700002,1.4941859999998996,0.002081983910462531,0.0015508217789630616,0.005450411157418733,0.008300808103732713,0.007827665758812453,0.10512624405710147,6.4384e-08,2.3928913999999998e-08,3.0209136999999997e-07,6.5478607e-06,1260
390,11,0,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1602.8350742000002,108.16622310000093,0.0016391942611497575,0.0012022751018975278,0.003429772350161453,0.00833046604861267,0.006829212881143839,0.0809211725062644,3.2441217999999996e-08,5.3267147e-08,1.1125408e-07,5.6194159999999995e-06,1260
391,12,1,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1604.2814720000024,94.32923939999819,0.012623472210786272,0.010561769654906173,0.03371192298843989,0.041101629420843784,0.04658967884651376,0.339311222502489,2.3740151000000002e-07,2.5044866e-07,1.0241346e-06,4.3659762e-05,1260
392,13,2,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1595.232691600002,61.805332399999315,0.0013076490950592954,0.0010520710441830376,0.0038891307263123065,0.004853087975473101,0.0050584968890476,0.03506885193674014,4.0632500000000003e-08,1.9343371e-08,4.6717442e-08,2.873127e-06,1260
393,14,3,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1554.7151612000016,1.2692978000013682,0.009977911170894683,0.007728004514024268,0.03490991192884857,0.04397652219992242,0.04046690400435299,0.7011653008350556,2.0522111e-06,1.1231391e-07,1.7002121e-05,0.00014422319,1260
394,15,4,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1577.7359070999992,72.31679209999857,0.0013570697759813584,0.0011255235451867237,0.0022660609390185438,0.00514582748091914,0.005440521329916467,0.044181636949269354,1.860171e-08,8.835506e-09,2.8837377000000003e-08,1.2616503e-06,1260
395,16,5,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1585.1126378000008,0.9779603999995743,0.006115733377350635,0.00482668627715547,0.015379078421892456,0.0232237414967451,0.023831654868373908,0.37303910874216006,1.1753289e-06,1.5021317e-07,3.4947272999999997e-06,2.3185135000000002e-05,1260
396,17,6,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1574.2980293,108.95102820000466,0.006959527998443855,0.005432639900543739,0.025351313576246592,0.028617011631981742,0.026576043199194238,0.23953924603154175,4.6299498e-08,2.720569e-08,2.8656746e-07,1.0136166e-05,1260
397,18,7,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1616.4509558000063,1.2140584000007948,0.03442374166152728,0.027314987428979955,0.044347263608278564,0.1476758776233308,0.14547459445663435,0.8345593037494843,2.385152e-06,1.2885392999999998e-07,3.0434046e-05,0.00075008994,1260
398,19,8,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1598.0589292000004,1.2949538999964716,0.010069752119986767,0.008134256043822334,0.0328095925191062,0.033059300759325325,0.035303269186137784,0.6752856793293183,5.8640825e-07,1.2462584e-07,1.543043e-05,0.00012066758999999998,1260
399,20,9,4,20,False,10000,1000,10,10,10,False,100000,128,False,10,1595.352741499999,50.50049449999642,0.009589243583442078,0.007768511618428679,0.02728935860111842,0.033747910970318526,0.03662493933058933,0.24769011293006638,3.9595554e-07,2.1445014e-07,4.807214400000001e-07,4.8786666999999995e-05,1260
400,1,0,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1501.2313762,1.3221670999998878,0.0016981440587060179,0.0013978286650470277,0.0044655374436127215,0.005297802730228656,0.006068048119490984,0.061549526680392486,6.533940000000001e-08,1.9629574e-08,1.0576456e-07,3.5781612999999997e-06,2790
401,2,1,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1507.7314827999999,1.5810200000000805,0.0011825821909230254,0.0007405546080742247,0.004891007596374397,0.006270976619207507,0.004359484700833607,0.06720386875831785,2.1369631e-08,1.8113194e-09,6.02904e-08,1.9641650000000003e-06,2790
402,3,2,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1517.3567954000005,1.357872400000815,0.0024265030444854834,0.001990848935848654,0.0050147444973212,0.007245719346739357,0.008456223173632083,0.0927244248279755,9.292353599999999e-08,7.3273374e-09,2.6102439999999996e-07,3.1354894e-06,2790
403,4,3,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1516.6969702000006,1.5911943999999494,0.0053279678287274776,0.003405839789789857,0.025073064193273875,0.0247524801641913,0.018997613353328127,0.24517792115645642,2.0880389e-08,2.6288407999999998e-08,6.3376723e-07,8.348135e-06,2790
404,5,4,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1528.1288774000004,1.6372535000000425,0.008037286390781051,0.00442029534042265,0.0414241232724441,0.0431057801799267,0.028580478125127075,0.45766299615340467,1.5374031000000002e-08,7.505432e-09,1.3708053999999998e-06,7.144542e-06,2790
405,6,5,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1602.3013315000007,1.456851099999767,0.0030071799192766158,0.002516716742270941,0.008354929909254405,0.011878996435797021,0.011696704396765428,0.19275961541025088,4.7844008000000004e-08,3.885501e-09,9.1294925e-07,7.187491e-06,2790
406,7,6,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1585.4652045999992,1.5324834999992163,0.0015702150244432855,0.001271539018141268,0.005951523516477875,0.005861396935356162,0.0056027165383569656,0.16124544762460635,7.753628e-08,2.4889926e-09,6.3220523e-07,5.2523990000000005e-06,2790
407,8,7,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1532.6656785000014,1.5079949999999371,0.0032806559789102926,0.002666918978805414,0.00969395320191857,0.013904374951560584,0.013572323910238077,0.14070592545358585,4.6105306e-08,4.6989643e-09,4.931959600000001e-07,5.4698385e-06,2790
408,9,8,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1507.1671284000004,1.269514600000548,0.005919811197006371,0.0032187594078342337,0.028517436853329553,0.032026758033040226,0.021001635713722,0.32507533248248155,3.5142875e-08,2.9909515e-08,7.194665000000001e-07,4.894453e-06,2790
409,10,9,4,30,True,10000,1000,10,10,10,False,100000,128,False,10,1528.4239116999997,1.5514793999991525,0.006648504897252886,0.0037331390758748007,0.03091072725383462,0.0347854382798871,0.023787111962729233,0.34588903601946885,2.4947505000000004e-08,1.6542497e-08,5.2197487e-07,3.5954915e-06,2790
410,11,0,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1078.6285214000018,46.25357449999865,0.004986633318780738,0.0035553841218292402,0.024373871907736155,0.02132659291564961,0.01821041688904756,0.2171908930356572,1.8297139000000002e-07,8.624399e-08,3.8200903000000005e-07,1.8842493e-05,2790
411,12,1,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1063.2730119000007,0.9968148000007204,0.00994795815907259,0.00823638629590816,0.023391686115564636,0.034477300830103884,0.038435512579968495,0.5233725132831757,3.3274300000000005e-06,1.2645852e-07,8.343507e-06,3.8844322000000004e-05,2790
412,13,2,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1075.7099636999992,49.07376939999813,0.007051248474776576,0.004543654959398584,0.035028842911268565,0.033173768353085595,0.024930943425598092,0.3761388624711537,9.377847500000001e-08,2.2718291000000002e-08,5.655389999999999e-07,7.841521e-06,2790
413,14,3,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1080.3796853999993,39.19512649999888,0.008218938357705034,0.0067473492619809115,0.0246631928534759,0.02750163451736217,0.030123206697184518,0.23393950886418335,1.0797883500000001e-07,7.5158255e-08,5.43521e-07,1.3188615e-05,2790
414,15,4,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1069.1718333999997,39.20351650000157,0.011339746506870923,0.009512367120024734,0.029936117753530833,0.034622347813561494,0.040852005358905076,0.29103479809453003,1.3604203e-07,1.9275973999999997e-07,7.397892e-07,1.9239986e-05,2790
415,16,5,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1063.3045564999993,0.8172591000002285,0.009995955558755983,0.008569560701805104,0.0221027729251998,0.03231627709325184,0.038699771378505596,0.5006638588794892,2.7759132999999995e-06,8.891807e-08,7.1177837999999995e-06,6.186713e-05,2790
416,17,6,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1101.5979860000007,1.053688100000727,0.006355449064915567,0.004667492123410041,0.027999096093849485,0.029441971339676267,0.024534878986328845,0.49080143593637393,4.823022000000001e-07,8.071082999999999e-08,6.2843510000000005e-06,3.919138e-05,2790
417,18,7,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1123.7528094000008,57.50042640000174,0.0073729265046886565,0.005199526825642976,0.03448179148152003,0.03182474341078514,0.02610652567222621,0.3330939812152576,9.7962484e-08,5.8343467e-08,3.8500755e-07,8.039095e-06,2790
418,19,8,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1134.5054254000024,47.547654499998316,0.00927099673416944,0.007340856542036399,0.03195068024113307,0.03219247410105757,0.03375088498291022,0.3173388046710681,5.6703083000000005e-08,2.0078598e-07,9.4963474e-07,1.7981947e-05,2790
419,20,9,4,30,False,10000,1000,10,10,10,False,100000,128,False,10,1139.4309737000003,1.043715699997847,0.007652423662422779,0.005879233385476476,0.026540019093231504,0.029481903621077086,0.02768976865651823,0.5058508934864228,1.7209392e-07,1.9861201000000002e-07,6.0466073e-06,5.7445664e-05,2790
420,1,0,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1484.7484044999999,1.6441631999998663,0.004768812731806775,0.0029909315115848613,0.02119961691768943,0.02219759091758489,0.017223644557070348,0.19404750649151747,3.8478525e-08,8.726224e-09,2.5008444e-07,1.7728635e-06,4920
421,2,1,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1506.9104220999998,1.515339799999765,0.0012772096928830466,0.001049464312131174,0.003820322189630798,0.006008914519839978,0.005467184053521014,0.10644493721811221,1.294275e-07,3.7577728e-09,2.6913870000000004e-07,4.899107e-06,4920
422,3,2,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1500.1327691000001,1.2999323000003642,0.0013256609282570168,0.0011041047277540177,0.003608510440467949,0.005018246702117826,0.00526539884900568,0.05712479053126529,3.778749e-08,4.3009134e-09,7.6247694e-08,1.971537e-06,4920
423,4,3,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1516.1835032,1.717193600000428,0.0012256067712565824,0.0008428224387676669,0.005611388401795869,0.006840285527062396,0.004780392480795484,0.12889450488673404,1.01386854e-08,4.482291e-09,3.4338558e-07,1.5937733e-06,4920
424,5,4,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1554.1050494,1.7297914000000674,0.00458433940541695,0.0026036305579996413,0.02060766828926383,0.021430823834698604,0.015849621014903562,0.1925421315830702,8.459569e-08,1.5097367e-09,2.371558e-07,2.9231720000000003e-06,4920
425,6,5,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1572.502855300001,1.3373550000014802,0.0015449916474428737,0.0010839812743825082,0.006171893945614709,0.0071319487489878725,0.005778876187650919,0.08406132159815982,7.669461e-08,8.865704e-09,1.7635486000000001e-07,2.7049872999999996e-06,4920
426,7,6,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1567.7978673999987,1.6637874000007287,0.002343764629059922,0.0013186152300653535,0.012234124669154273,0.012086220521367133,0.008779107292099146,0.10664183249039416,3.3936220000000004e-08,1.48480535e-08,5.8416024e-08,2.4645447000000002e-06,4920
427,8,7,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1587.0141741999996,1.3317759000001388,0.0011412965150936851,0.0008938373504533951,0.0018424923534660353,0.0031710586858131567,0.003663304057247614,0.05568855701075748,3.4646863e-08,6.0911582e-09,8.871919e-08,1.677737e-06,4920
428,9,8,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1570.9337923000003,1.298713599999246,0.0032913368099546803,0.0019904519827987827,0.015234035125653161,0.01690405814929718,0.012205271347050503,0.1712436121303087,4.684554299999999e-08,4.8128452e-09,1.4931894e-07,4.2806187e-06,4920
429,10,9,4,40,True,10000,1000,10,10,10,False,100000,128,False,10,1565.7427666999993,1.2734743999990314,0.002862756596935391,0.0017094415564800727,0.013420674332697974,0.013413623123200314,0.010406579873114673,0.11365992178482776,4.7792510000000006e-08,1.0687279e-09,1.3435623999999999e-07,3.1647503e-06,4920
430,11,0,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1070.4943269999985,1.075973700000759,0.00852591228343441,0.0065395302227088895,0.025320276353658966,0.029150989904116773,0.030404875576891945,0.5564163746723358,3.9214365e-07,1.5643941e-07,7.955527e-06,0.00011079141999999999,4920
431,12,1,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1067.9011438000016,61.566518100000394,0.004354945688273571,0.0031300811255170137,0.021054548844839427,0.01911778498652041,0.016764914412122765,0.18382492814613083,2.2700815e-08,2.4596485e-08,2.5767700000000004e-07,1.1014318000000001e-05,4920
432,13,2,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1089.162019899999,1.078901400000177,0.011046823330465066,0.008833212572718855,0.033359162245096496,0.04827429054475152,0.04666084132526856,0.6834760727771942,6.381204000000001e-07,8.253222500000001e-08,1.5729694e-05,0.00018277504000000001,4920
433,14,3,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1073.5822193999993,1.0605233999995107,0.009094696971504581,0.007717185575742237,0.024723105607704465,0.030446849618921707,0.03481934662825498,0.5142057957538788,4.4950235e-07,4.2350653e-08,6.2840136e-06,6.434121999999999e-05,4920
434,15,4,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1076.823946499997,53.16557489999832,0.001191361848826284,0.0008325483900041082,0.003353892283250337,0.006708517684251315,0.005340547982869646,0.05107008351051512,2.7169013999999998e-08,3.5243657e-09,5.102034e-08,1.8219846999999999e-06,4920
435,16,5,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1081.564960399999,76.63943370000197,0.005913260056311332,0.004281954539469705,0.02670421980335841,0.02434828862384394,0.020833614085671436,0.27736204514937635,5.9022828e-08,2.9331407999999997e-08,3.2355571999999995e-07,1.0709582e-05,4920
436,17,6,4,40,False,10000,1000,10,10,10,False,100000,128,False,10,1093.1326255000022,1.0385562000010395,0.006288574826595414,0.005170379678014198,0.022964156899751953,0.02609575454241336,0.025024542647941038,0.5158971371540253,2.2072241000000001e-07,1.2303823999999999e-08,7.356774e-06,3.285831e-05,4920
